time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/clip_range,train/entropy_loss,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/loss,train/approx_kl
2745,20848640,1018,7594,0.03577046796679497,0.2,-2.543599165678024,0.4911927580833435,10170,-0.0049673128291033205,0.0574658203125,0.0001,-0.024432145059108734,0.019327793
2745,20869120,1019,7601,0.04286968393716961,0.2,-2.5338997370004654,0.481945276260376,10180,-0.003902230843232246,0.0545947265625,0.0001,-0.0025057848542928696,0.02069078
2745,20889600,1020,7608,0.03139454311691225,0.2,-2.5237768471240996,0.5099374949932098,10190,-0.004160184709471651,0.0627294921875,0.0001,-0.012470897287130356,0.019881938
2745,20910080,1021,7616,0.03913428034633398,0.2,-2.5338361430168153,0.4477529525756836,10200,-0.005005527310422622,0.06134765625,0.0001,-0.030656486749649048,0.019109292
2745,20930560,1022,7623,0.03375741549767554,0.2,-2.5225074702501296,0.4894335865974426,10210,-0.005787333631888032,0.0618701171875,0.0001,-0.009843891486525536,0.020044586
2745,20951040,1023,7631,0.03363187172450125,0.2,-2.53866393327713,0.3892597556114197,10220,-0.006133126631611958,0.06224609375,0.0001,-0.009603716433048248,0.017580051
2745,20971520,1024,7638,0.03847645228728652,0.2,-2.5411222374439237,0.4515286087989807,10230,-0.0052411653901799585,0.059638671875,0.0001,-0.026333728805184364,0.017613899
2745,20992000,1025,7645,0.04006359080784023,0.2,-2.5254167997837067,0.4356170892715454,10240,-0.005648056469508447,0.0625537109375,0.0001,-0.01204400509595871,0.022771442
2745,21012480,1026,7653,0.04354009977076203,0.2,-2.5253445643186567,0.3854825496673584,10250,-0.0060601565608521925,0.0620947265625,0.0001,-0.010860692709684372,0.021433707
2745,21032960,1027,7660,0.03239369880408049,0.2,-2.5070987260341644,0.4796793460845947,10260,-0.00562183034082409,0.0585595703125,0.0001,-0.023398546501994133,0.020102656
2745,21053440,1028,7667,0.04729370214510709,0.2,-2.520359251499176,0.4436097741127014,10270,-0.00587030265131034,0.067705078125,0.0001,-0.013284003362059593,0.021219686
2745,21073920,1029,7675,0.046702065095305445,0.2,-2.5357246416807175,0.38376885652542114,10280,-0.006076638699450996,0.0628173828125,0.0001,-0.0037239920347929,0.021765646
2745,21094400,1030,7682,0.043178659193217755,0.2,-2.5250863182544707,0.3369626998901367,10290,-0.005539036776754074,0.0613720703125,0.0001,-0.00759463757276535,0.019048074
2745,21114880,1031,7690,0.038250938151031734,0.2,-2.509210420846939,0.418462872505188,10300,-0.00455081551859621,0.0573876953125,0.0001,-0.022086186334490776,0.01991828
2745,21135360,1032,7697,0.0329285832028836,0.2,-2.53211556494236,0.377203106880188,10310,-0.0066757652012165635,0.068955078125,0.0001,-0.01593189500272274,0.019930838
2745,21155840,1033,7705,0.03440059936605394,0.2,-2.5463886958360673,0.4402678608894348,10320,-0.005665778152761049,0.0589697265625,0.0001,-0.01876489818096161,0.01831021
2745,21176320,1034,7712,0.03474910612683743,0.2,-2.5604457414150237,0.39454829692840576,10330,-0.003677863290649839,0.0599462890625,0.0001,-0.01658376306295395,0.021774495
2745,21196800,1035,7719,0.03539613286498934,0.2,-2.5552983433008194,0.41190868616104126,10340,-0.005115297058364376,0.0544873046875,0.0001,-0.010345147922635078,0.018806174
2745,21217280,1036,7727,0.04305243806447834,0.2,-2.522774956822395,0.3912750482559204,10350,-0.006839998598443344,0.0727099609375,0.0001,-0.006020324304699898,0.022816252
2745,21237760,1037,7734,0.042869975375942886,0.2,-2.552699642777443,0.43480753898620605,10360,-0.005136115569621324,0.057958984375,0.0001,-0.02121356874704361,0.02180969
2745,21258240,1038,7741,0.028780675302259626,0.2,-2.5436592423915863,0.38934701681137085,10370,-0.005628055006964132,0.057294921875,0.0001,-0.028558477759361267,0.01924752
2745,21278720,1039,7749,0.039090338023379446,0.2,-2.5492058569192886,0.39036649465560913,10380,-0.004237713301554322,0.0688330078125,0.0001,-0.028013845905661583,0.022307057
2745,21299200,1040,7756,0.035397925889119504,0.2,-2.5603947550058366,0.43355971574783325,10390,-0.0064931900383089665,0.066318359375,0.0001,-0.01964779756963253,0.023005545
2746,21319680,1041,7763,0.0376759560406208,0.2,-2.5613096570968628,0.3414294123649597,10400,-0.005445192390907323,0.0591162109375,0.0001,-0.020836681127548218,0.020005822
2746,21340160,1042,7771,0.039004363669082526,0.2,-2.5685539656877516,0.41447097063064575,10410,-0.0046854668427840805,0.0629150390625,0.0001,-0.01341436430811882,0.021325205
2746,21360640,1043,7778,0.04043274418916553,0.2,-2.5716543805599215,0.4333690404891968,10420,-0.005386664015823044,0.0675732421875,0.0001,-0.020461896434426308,0.020903748
2746,21381120,1044,7785,0.034219726277515294,0.2,-2.543680883049965,0.494790256023407,10430,-0.004539273068367038,0.0550341796875,0.0001,-0.02796160615980625,0.018519457
2746,21401600,1045,7793,0.043690235293470325,0.2,-2.549019467830658,0.4402790069580078,10440,-0.007201681359438225,0.0734423828125,0.0001,-0.024348339065909386,0.022119844
2746,21422080,1046,7800,0.032287639635615054,0.2,-2.5233234298229217,0.46456509828567505,10450,-0.006417995270167012,0.0571044921875,0.0001,-0.031812962144613266,0.02041633
2746,21442560,1047,7807,0.030555885075591503,0.2,-2.5288512951135633,0.386103093624115,10460,-0.005098494950216264,0.067626953125,0.0001,-0.02110571786761284,0.022116337
2746,21463040,1048,7815,0.04461033387109637,0.2,-2.530948879122734,0.4404484033584595,10470,-0.006047867494489764,0.0613037109375,0.0001,-0.018939903005957603,0.020297185
2746,21483520,1049,7822,0.04944417884107679,0.2,-2.536989623904228,0.47409534454345703,10480,-0.005906251493724994,0.0659130859375,0.0001,-0.010308593511581421,0.020394916
2746,21504000,1050,7829,0.05432415768969804,0.2,-2.524049905538559,0.522369921207428,10490,-0.0054244555812329055,0.0592724609375,0.0001,-0.012386830523610115,0.020329889
2746,21524480,1051,7837,0.03862824134528637,0.2,-2.5571219617128373,0.5571466088294983,10500,-0.006363900798314717,0.061513671875,0.0001,-0.020523879677057266,0.02108911
2746,21544960,1052,7844,0.045640769330784675,0.2,-2.5388995373249053,0.5682137608528137,10510,-0.004302336191758513,0.0614306640625,0.0001,-0.008201126009225845,0.020401258
2746,21565440,1053,7851,0.03640051141381264,0.2,-2.5579343271255492,0.48511970043182373,10520,-0.006795892160298535,0.065771484375,0.0001,-0.01545739360153675,0.020217855
2746,21585920,1054,7859,0.03460392794571817,0.2,-2.563157657980919,0.38261449337005615,10530,-0.0052729362744139505,0.0619970703125,0.0001,-0.026395585387945175,0.022351304
2746,21606400,1055,7866,0.04977661126293242,0.2,-2.529391692876816,0.48761892318725586,10540,-0.0067422213358804585,0.0764111328125,0.0001,-0.007739031687378883,0.023123493
2746,21626880,1056,7874,0.04046699659898877,0.2,-2.5300336295366286,0.3749867081642151,10550,-0.0052972570277052,0.0604443359375,0.0001,-0.012381359934806824,0.021504873
2746,21647360,1057,7881,0.040953476000577214,0.2,-2.5341290181875227,0.4272845387458801,10560,-0.005394143305893522,0.0594287109375,0.0001,-0.027310799807310104,0.026856452
2746,21667840,1058,7888,0.04846418555825949,0.2,-2.5353179293870927,0.48098403215408325,10570,-0.0068038169894134625,0.0633837890625,0.0001,-0.007754741236567497,0.02378718
2746,21688320,1059,7896,0.038593753892928365,0.2,-2.5448221933841704,0.40326207876205444,10580,-0.004630316914990544,0.0551708984375,0.0001,-0.012733512558043003,0.021635909
2746,21708800,1060,7903,0.037495696498081085,0.2,-2.5331305783987044,0.3977818489074707,10590,-0.003957992984796874,0.0597216796875,0.0001,-0.027066165581345558,0.021726625
2746,21729280,1061,7910,0.03940537916962057,0.2,-2.5566530662775038,0.4317789673805237,10600,-0.005242318966629682,0.057685546875,0.0001,-0.0019585825502872467,0.020169454
2746,21749760,1062,7918,0.03001086306758225,0.2,-2.55907915353775,0.4098650813102722,10610,-0.0041404436132870615,0.0618212890625,0.0001,-0.025587260723114014,0.020463672
2746,21770240,1063,7925,0.03153763323556632,0.2,-2.542264766693115,0.44354885816574097,10620,-0.005333087379694916,0.063349609375,0.0001,-0.021688317880034447,0.02073591
2746,21790720,1064,7932,0.0357857932895422,0.2,-2.545878092050552,0.45540374517440796,10630,-0.006444999614323024,0.0601904296875,0.0001,-0.02034091018140316,0.020363983
2746,21811200,1065,7940,0.03322834541089833,0.2,-2.5499806767702102,0.3414264917373657,10640,-0.006393324203381781,0.065234375,0.0001,-0.021239425987005234,0.022391599
2746,21831680,1066,7947,0.029017747617326676,0.2,-2.5375002032518386,0.4373621344566345,10650,-0.005543914778972976,0.068134765625,0.0001,-0.0357951745390892,0.022736361
2747,21852160,1067,7954,0.03172231459524483,0.2,-2.5511325758695604,0.46740347146987915,10660,-0.006745924669376109,0.06904296875,0.0001,-0.032029248774051666,0.019029086
2747,21872640,1068,7962,0.03306689834222198,0.2,-2.536022288799286,0.5031313002109528,10670,-0.006030339177814312,0.06443359375,0.0001,-0.02999623492360115,0.02145091
2747,21893120,1069,7969,0.05323664647527039,0.2,-2.5248414051532744,0.4774368405342102,10680,-0.004150397040357348,0.0664208984375,0.0001,-0.013797277584671974,0.02223435
2746,21913600,1070,7977,0.03646051465068013,0.2,-2.5504597133398055,0.4901716113090515,10690,-0.006850270099239424,0.0683447265625,0.0001,-0.021484294906258583,0.022822876
2746,21934080,1071,7984,0.03872238774783909,0.2,-2.5369594782590865,0.38196438550949097,10700,-0.005260515461559407,0.0613818359375,0.0001,-0.014973092824220657,0.02115452
2746,21954560,1072,7992,0.050635391431860625,0.2,-2.539225790500641,0.4151803255081177,10710,-0.005926213743223343,0.0610302734375,0.0001,0.004281915724277496,0.01836806
2747,21975040,1073,7999,0.03981382902245969,0.2,-2.541943525671959,0.4266422390937805,10720,-0.005708936287555843,0.05595703125,0.0001,-0.017550062388181686,0.018864036
2747,21995520,1074,8006,0.0359340719692409,0.2,-2.5599743694067003,0.4679708480834961,10730,-0.005658862376294565,0.05875,0.0001,-0.019161704927682877,0.017961558
2747,22016000,1075,8014,0.0314642296358943,0.2,-2.5549827444553377,0.41644442081451416,10740,-0.0055483940619160425,0.067646484375,0.0001,-0.026735709980130196,0.019772641
2747,22036480,1076,8021,0.038910857615992424,0.2,-2.5736730033159256,0.5096933543682098,10750,-0.006049245572648942,0.0634375,0.0001,-0.013946279883384705,0.02038898
2747,22056960,1077,8028,0.04080795053392649,0.2,-2.5845764100551607,0.4768937826156616,10760,-0.006654014622326941,0.060068359375,0.0001,-0.016880860552191734,0.02106357
2747,22077440,1078,8036,0.03495571255683899,0.2,-2.5843354761600494,0.4198285937309265,10770,-0.005935819329752121,0.0620556640625,0.0001,-0.03341205418109894,0.018745359
2747,22097920,1079,8043,0.037702938695438205,0.2,-2.579476218819618,0.4107522964477539,10780,-0.005889265636797063,0.0586962890625,0.0001,-0.015050014480948448,0.01999374
2747,22118400,1080,8050,0.03342293636407703,0.2,-2.568701151013374,0.48263633251190186,10790,-0.004618787712533958,0.05587890625,0.0001,-0.024298986420035362,0.020155953
2747,22138880,1081,8058,0.031487999800592664,0.2,-2.5899532479047775,0.43103015422821045,10800,-0.005361473041994032,0.0627197265625,0.0001,-0.02972608432173729,0.019776756
2747,22159360,1082,8065,0.035423085945658385,0.2,-2.566731142401695,0.37287837266921997,10810,-0.005908111570752226,0.0615673828125,0.0001,-0.024668771773576736,0.018682761
2747,22179840,1083,8073,0.03333210628014058,0.2,-2.5574401319026947,0.38200992345809937,10820,-0.006421390380128286,0.0567041015625,0.0001,-0.015590861439704895,0.020987224
2747,22200320,1084,8080,0.0325241566915065,0.2,-2.562810544371605,0.3969379663467407,10830,-0.0054225750200566835,0.0574267578125,0.0001,-0.01815839111804962,0.020192843
2747,22220800,1085,8088,0.036342522948980334,0.2,-2.5829196870326996,0.34269726276397705,10840,-0.006334410497511271,0.0693994140625,0.0001,-0.02145935595035553,0.020939836
2747,22241280,1086,8095,0.036841957410797474,0.2,-2.588789694309235,0.43726420402526855,10850,-0.00549438174959505,0.0597900390625,0.0001,-0.017573608085513115,0.023376461
2747,22261760,1087,8102,0.032617052756249904,0.2,-2.5746441316604614,0.40158188343048096,10860,-0.006026517913414864,0.059130859375,0.0001,-0.03095693327486515,0.019471984
2747,22282240,1088,8110,0.03105135027319193,0.2,-2.5635806775093077,0.3954092860221863,10870,-0.0027496592290117403,0.0583544921875,0.0001,-0.023425383493304253,0.02164108
2747,22302720,1089,8117,0.03934684951324016,0.2,-2.614483405947685,0.44332975149154663,10880,-0.004954758614476304,0.0706884765625,0.0001,-0.02243240550160408,0.02289447
2747,22323200,1090,8124,0.036382449730299415,0.2,-2.594759248495102,0.4105612635612488,10890,-0.006249137710256036,0.0656298828125,0.0001,-0.014575443230569363,0.018325003
2747,22343680,1091,8132,0.03989302972331643,0.2,-2.5987607681751252,0.4898873567581177,10900,-0.0058320688625099135,0.0593994140625,0.0001,-0.01376926526427269,0.019600328
2747,22364160,1092,8139,0.0388041238905862,0.2,-2.5885901069641113,0.4829990863800049,10910,-0.006709826534497552,0.06205078125,0.0001,-0.014650560915470123,0.020705279
2747,22384640,1093,8146,0.04653469886630773,0.2,-2.5869342988729476,0.4957457184791565,10920,-0.00448524987034034,0.0620068359375,0.0001,-0.019071519374847412,0.020415904
2747,22405120,1094,8154,0.02874025985132903,0.2,-2.6150522136688235,0.4622809886932373,10930,-0.0036740961312898435,0.0593310546875,0.0001,-0.02907414361834526,0.020260995
2747,22425600,1095,8161,0.03916484230197966,0.2,-2.627334176301956,0.39839446544647217,10940,-0.006826448990614154,0.0665087890625,0.0001,-0.028224242851138115,0.021222677
2747,22446080,1096,8168,0.03656256467569619,0.2,-2.59534041762352,0.40300047397613525,10950,-0.004577829079644289,0.049609375,0.0001,-0.011365862563252449,0.01792695
2747,22466560,1097,8176,0.030931563517078757,0.2,-2.576437075138092,0.4578940272331238,10960,-0.006427603275515139,0.0687060546875,0.0001,-0.024263761937618256,0.021601843
2747,22487040,1098,8183,0.033755586524493994,0.2,-2.565580896735191,0.4514882564544678,10970,-0.005734622314048465,0.06462890625,0.0001,-0.026428209617733955,0.020702476
2747,22507520,1099,8190,0.044583411025814715,0.2,-2.5673182046413423,0.5039547979831696,10980,-0.005472201073134783,0.0656689453125,0.0001,-0.00748862698674202,0.024096694
2747,22528000,1100,8198,0.039440508433617655,0.2,-2.589726224541664,0.5294639468193054,10990,-0.005619932800182141,0.0567138671875,0.0001,-0.027081631124019623,0.020414058
2747,22548480,1101,8205,0.03397712834645063,0.2,-2.603862627744675,0.4443931579589844,11000,-0.005896888733841479,0.0665380859375,0.0001,-0.012851381674408913,0.019510997
2747,22568960,1102,8212,0.042831680914387105,0.2,-2.6096663516759873,0.4586133360862732,11010,-0.006007341972726863,0.0543212890625,0.0001,-0.016092143952846527,0.01773901
2747,22589440,1103,8220,0.038482874697074294,0.2,-2.6127590411901473,0.3853970766067505,11020,-0.0052089288373827,0.0647412109375,0.0001,-0.006818801164627075,0.022758793
2748,22609920,1104,8227,0.035634700888767835,0.2,-2.5974393647909166,0.4410715699195862,11030,-0.006296130027621984,0.064658203125,0.0001,-0.019874155521392822,0.01842904
2748,22630400,1105,8235,0.02786473646759987,0.2,-2.6220483314990997,0.3682868480682373,11040,-0.006000963486148976,0.0637890625,0.0001,-0.03484614938497543,0.020191606
2748,22650880,1106,8242,0.03639165881089866,0.2,-2.595555377006531,0.46859467029571533,11050,-0.004974843387608416,0.05408203125,0.0001,-0.011772818863391876,0.01744234
2748,22671360,1107,8249,0.03511593730654568,0.2,-2.599799730181694,0.3625507950782776,11060,-0.005353870652324986,0.062919921875,0.0001,-0.023185156285762787,0.01971447
2748,22691840,1108,8257,0.04175542499870062,0.2,-2.6088113981485366,0.508799284696579,11070,-0.006426562200358603,0.064208984375,0.0001,-0.029545338824391365,0.02127957
2748,22712320,1109,8264,0.03733406969811767,0.2,-2.6159165680408476,0.476015567779541,11080,-0.004819184267835226,0.0565478515625,0.0001,-0.02472405880689621,0.018145546
2748,22732800,1110,8272,0.04027870774734765,0.2,-2.5917712378501894,0.4570766091346741,11090,-0.005664975144318305,0.0666064453125,0.0001,-0.028872597962617874,0.022205036
2748,22753280,1111,8279,0.03176399191375822,0.2,-2.624084799289703,0.5043028891086578,11100,-0.006194914865773171,0.06189453125,0.0001,-0.020910892635583878,0.019673973
2748,22773760,1112,8286,0.030582508803345263,0.2,-2.608609386086464,0.45407670736312866,11110,-0.005526258710888215,0.06681640625,0.0001,-0.026972297579050064,0.021908838
2748,22794240,1113,8294,0.0371922504529357,0.2,-2.6222023963928223,0.45631521940231323,11120,-0.006975676290749106,0.0636962890625,0.0001,-0.022825445979833603,0.019773126
2748,22814720,1114,8301,0.04547457926906645,0.2,-2.620275933742523,0.36687028408050537,11130,-0.006188520340801915,0.0620654296875,0.0001,-0.020458849146962166,0.0225187
2748,22835200,1115,8308,0.038171716365031895,0.2,-2.605772852897644,0.4099213480949402,11140,-0.0055018810229375955,0.0561376953125,0.0001,-0.006892451085150242,0.019812038
2748,22855680,1116,8316,0.04503764297347516,0.2,-2.633316635489464,0.4675443172454834,11150,-0.00600521513260901,0.058857421875,0.0001,-0.014712247997522354,0.017531296
2748,22876160,1117,8323,0.04418016348965466,0.2,-2.5892551100254058,0.48764997720718384,11160,-0.0059627818578155715,0.0599365234375,0.0001,-0.007527332752943039,0.018799767
2748,22896640,1118,8330,0.04175848215818405,0.2,-2.591619918346405,0.5285226106643677,11170,-0.007863200295978458,0.0699658203125,0.0001,-0.018627412617206573,0.020369414
2748,22917120,1119,8337,0.044981665033847096,0.2,-2.611589334607124,0.38884127140045166,11180,-0.007579595932038501,0.0670361328125,0.0001,-0.030742831528186798,0.019232573
2748,22937600,1120,8345,0.032010777313262226,0.2,-2.6056568324565887,0.46119189262390137,11190,-0.006476525550533551,0.0599365234375,0.0001,-0.02290937677025795,0.019925822
