time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/policy_gradient_loss,train/explained_variance,train/loss,train/learning_rate,train/value_loss,train/clip_fraction,train/n_updates,train/entropy_loss,train/approx_kl,train/clip_range
4948,411,16834560,3402,-0.00999128702969756,0.3550763726234436,-4.675239324569702e-06,0.0001,0.11095592357683927,0.0793359375,4100,-3.077863516807556,0.008623973,0.2
4960,412,16875520,3402,-0.011542263220035239,0.5482852160930634,-0.0026400163769721985,0.0001,0.07213353316066787,0.079150390625,4110,-3.0649232324957847,0.009148123,0.2
4972,413,16916480,3402,-0.011008604810485849,0.3597356677055359,-0.011038769036531448,0.0001,0.15797924120910467,0.08194580078125,4120,-3.071070149242878,0.008974708,0.2
4984,414,16957440,3402,-0.011831529948976823,0.6427159905433655,-0.020809698849916458,0.0001,0.06518097775522619,0.08461181640625,4130,-3.045248018503189,0.009332074,0.2
4996,415,16998400,3401,-0.01015438477290445,0.43314647674560547,-0.004977695643901825,0.0001,0.09658206162974238,0.07456298828125,4140,-3.068405576348305,0.008964786,0.2
5008,416,17039360,3402,-0.009882614788512,0.5155681073665619,-0.011489585041999817,0.0001,0.12705068121664226,0.08478515625,4150,-3.0675607487559318,0.009445207,0.2
5020,417,17080320,3401,-0.010151425411604577,0.3829173445701599,0.1291591227054596,0.0001,0.17469113319180907,0.0810791015625,4160,-3.0999858808517455,0.009479927,0.2
5032,418,17121280,3401,-0.010972057930775918,0.49854201078414917,-0.008189056068658829,0.0001,0.09005744293797761,0.0877978515625,4170,-3.0745533761382102,0.009363349,0.2
5045,419,17162240,3401,-0.010758807167148917,0.44997525215148926,0.012626979500055313,0.0001,0.12185933974105864,0.08760498046875,4180,-3.093236962854862,0.009734799,0.2
5057,420,17203200,3401,-0.010918705642743588,0.45066261291503906,-0.0010116137564182281,0.0001,0.10329392925370484,0.08005126953125,4190,-3.089776205420494,0.008970585,0.2
5069,421,17244160,3401,-0.011171657518134452,0.6322962641716003,-0.02303975075483322,0.0001,0.0763778786547482,0.08654541015625,4200,-3.0708689218759537,0.009814401,0.2
5081,422,17285120,3401,-0.011167052730015711,0.5139284133911133,-0.010197799652814865,0.0001,0.09802883273456246,0.08171142578125,4210,-3.0596747627854346,0.009404846,0.2
5093,423,17326080,3401,-0.012668809836322908,0.4914488196372986,-0.029935073107481003,0.0001,0.06166085148928687,0.09021484375,4220,-3.0512196460366248,0.009470008,0.2
5105,424,17367040,3401,-0.010880960746435448,0.42342519760131836,0.003873351961374283,0.0001,0.09781894226092845,0.08211181640625,4230,-3.042243327498436,0.0088540735,0.2
5117,425,17408000,3401,-0.011368397973346872,0.3367205858230591,0.07520917803049088,0.0001,0.11350023699458689,0.0776806640625,4240,-3.0518838652968405,0.008785752,0.2
5129,426,17448960,3401,-0.010006482985772891,0.4049485921859741,0.003963194787502289,0.0001,0.10186581538524479,0.08029052734375,4250,-3.0539465588331223,0.008961159,0.2
5141,427,17489920,3401,-0.010391425677444204,0.40362095832824707,-0.00017529353499412537,0.0001,0.10073692985344679,0.0825244140625,4260,-3.0434963655471803,0.009245949,0.2
5153,428,17530880,3401,-0.010557609659590525,0.4590354561805725,-0.014472372829914093,0.0001,0.12278828400187194,0.08019775390625,4270,-3.0244693118333816,0.009122926,0.2
5165,429,17571840,3401,-0.011448422734683845,0.5400026142597198,-0.031474918127059937,0.0001,0.07510643335757777,0.08750244140625,4280,-3.034657864868641,0.009229547,0.2
5177,430,17612800,3401,-0.010498543612338835,0.4633135199546814,-0.011790692806243896,0.0001,0.0938903322443366,0.08197021484375,4290,-3.0172079738974573,0.0090711,0.2
5189,431,17653760,3401,-0.011010618867148879,0.3424597382545471,-0.021529769524931908,0.0001,0.08893726736772806,0.08237060546875,4300,-3.034019160568714,0.009137107,0.2
5202,432,17694720,3401,-0.011671222822042183,0.543939620256424,-0.007652949541807175,0.0001,0.0961823129793629,0.08108642578125,4310,-3.0303697395324707,0.008760149,0.2
5214,433,17735680,3401,-0.011101399524486624,0.5675112009048462,-0.024421757087111473,0.0001,0.06577676485292613,0.08173583984375,4320,-3.0347333094477653,0.008749744,0.2
5226,434,17776640,3401,-0.01172666235732322,0.5003449618816376,-0.0071959346532821655,0.0001,0.08417505437508226,0.0865771484375,4330,-3.029954160749912,0.009472648,0.2
5238,435,17817600,3401,-0.010659101497440133,0.47725528478622437,-0.02759600430727005,0.0001,0.09018580669537186,0.08276611328125,4340,-3.0051286935806276,0.009158677,0.2
5251,436,17858560,3400,-0.010461782219135785,0.4677419662475586,0.06579276919364929,0.0001,0.12775605891831218,0.0795263671875,4350,-3.02926004499197,0.009045165,0.2
5263,437,17899520,3400,-0.00988341673684772,0.43944692611694336,-0.0020342618227005005,0.0001,0.1028387553570792,0.0763232421875,4360,-3.0369759836792944,0.008774618,0.2
5274,438,17940480,3401,-0.011060474219993921,0.4121983051300049,0.0006853193044662476,0.0001,0.08769781780196353,0.09629150390625,4370,-3.0144467937946318,0.009968795,0.2
5287,439,17981440,3400,-0.010389055382838706,0.5463449060916901,-0.016917522996664047,0.0001,0.07840437688166275,0.07942626953125,4380,-3.071546782553196,0.008983427,0.2
5299,440,18022400,3400,-0.010335483090020716,0.44530045986175537,0.11134521663188934,0.0001,0.12441974930465222,0.0750146484375,4390,-3.0718345233798026,0.008243954,0.2
5311,441,18063360,3400,-0.011187962409458123,0.4452388286590576,-0.005539264529943466,0.0001,0.12793816540855915,0.084990234375,4400,-3.0510476359725,0.00912467,0.2
5323,442,18104320,3400,-0.010153767241718015,0.396467924118042,0.029498256742954254,0.0001,0.1057028999691829,0.0829296875,4410,-3.064487962722778,0.009154775,0.2
5335,443,18145280,3400,-0.010865573879273142,0.4609959125518799,0.007150549441576004,0.0001,0.10026275807525963,0.08491943359375,4420,-3.046531056761742,0.009778438,0.2
5347,444,18186240,3400,-0.011290009702497628,0.43892890214920044,-0.012567227706313133,0.0001,0.0917262152209878,0.0828857421875,4430,-3.0495134842395784,0.0091087045,0.2
5359,445,18227200,3400,-0.010902796098089312,0.408930242061615,-0.008607953786849976,0.0001,0.10273494680179283,0.08740966796875,4440,-3.0288930535316467,0.009672525,0.2
5372,446,18268160,3400,-0.011290795707900543,0.47851985692977905,0.0038192719221115112,0.0001,0.10391089536249637,0.0782373046875,4450,-3.02082412481308,0.00869066,0.2
5384,447,18309120,3400,-0.01194865762066911,0.5585954189300537,0.012900054454803467,0.0001,0.0882535305339843,0.0875732421875,4460,-3.037152031958103,0.009514685,0.2
5396,448,18350080,3400,-0.011022406231204514,0.3993746042251587,-0.0013501755893230438,0.0001,0.11682899620849639,0.08982177734375,4470,-3.0301174303889273,0.009585971,0.2
5408,449,18391040,3400,-0.010697390362329315,0.4275463819503784,-0.02515576407313347,0.0001,0.11174666839651763,0.07458251953125,4480,-2.9883198088407514,0.008269956,0.2
5420,450,18432000,3400,-0.009400547898112564,0.37770479917526245,0.03840907663106918,0.0001,0.14123897969722748,0.08044677734375,4490,-3.037685457468033,0.009354895,0.2
5432,451,18472960,3400,-0.011254425643273861,0.5132649540901184,-0.01112375408411026,0.0001,0.10938541021198034,0.08103271484375,4500,-3.0244563215970994,0.00893343,0.2
5444,452,18513920,3400,-0.011562265416578156,0.4803566336631775,0.00325721874833107,0.0001,0.09194876332301646,0.08336181640625,4510,-3.0452173060178755,0.009408201,0.2
5456,453,18554880,3400,-0.01035992272765725,0.5055002570152283,-0.023436499759554863,0.0001,0.0931444368744269,0.07517333984375,4520,-3.042542237341404,0.008516924,0.2
5469,454,18595840,3400,-0.010639731995688635,0.5081570446491241,-0.0032739564776420593,0.0001,0.10462669925298541,0.07530517578125,4530,-3.021255049407482,0.0090061,0.2
5481,455,18636800,3400,-0.010547991929634008,0.4702557921409607,0.006282377988100052,0.0001,0.10766145488247275,0.07233642578125,4540,-3.013092674911022,0.008709599,0.2
5493,456,18677760,3400,-0.01014316705375677,0.4107819199562073,-0.01541074737906456,0.0001,0.102525134885218,0.07658447265625,4550,-3.013257247209549,0.00857037,0.2
5505,457,18718720,3400,-0.010480872304033256,0.5069979727268219,0.0005064830183982849,0.0001,0.10477720854338259,0.08116455078125,4560,-3.0066797661781313,0.009266771,0.2
5517,458,18759680,3400,-0.010463735737866955,0.5090860426425934,-0.01574089378118515,0.0001,0.11806347884237767,0.070927734375,4570,-2.989475236237049,0.008186673,0.2
5529,459,18800640,3400,-0.010503660371614387,0.4389772415161133,0.023761950433254242,0.0001,0.13809237187728285,0.0817919921875,4580,-2.9843080642819406,0.008987792,0.2
5541,460,18841600,3400,-0.010101965714420657,0.4903854727745056,0.021142147481441498,0.0001,0.1689955226657912,0.07644287109375,4590,-2.984209097325802,0.008967643,0.2
5553,461,18882560,3399,-0.010752238895802292,0.45972031354904175,0.012007985264062881,0.0001,0.1105755929555744,0.089736328125,4600,-2.993356908261776,0.009941572,0.2
5566,462,18923520,3399,-0.009989410592388594,0.5387597382068634,-0.027292078360915184,0.0001,0.08253983623581007,0.07827880859375,4610,-3.007473123371601,0.009140315,0.2
5578,463,18964480,3399,-0.010082609326782404,0.48189258575439453,0.01191866397857666,0.0001,0.12112659643869847,0.07448486328125,4620,-2.9795047545433047,0.008484702,0.2
5590,464,19005440,3399,-0.010806800496939105,0.5861428081989288,-0.023998938500881195,0.0001,0.1012604465475306,0.077763671875,4630,-3.009867078959942,0.008944638,0.2
5602,465,19046400,3399,-0.01232407431831234,0.5069513618946075,-0.0216689333319664,0.0001,0.11006022708024829,0.0843017578125,4640,-3.009759669303894,0.009237987,0.2
5614,466,19087360,3399,-0.01019903334454284,0.41639244556427,0.015011556446552277,0.0001,0.155858479491435,0.0778076171875,4650,-3.0227388566732407,0.008817967,0.2
5626,467,19128320,3399,-0.010740559575060616,0.5255423784255981,-0.024773303419351578,0.0001,0.10109893294051289,0.0761083984375,4660,-3.0419844400882723,0.0087179,0.2
5639,468,19169280,3399,-0.010123879077727906,0.429304838180542,-0.0148372333496809,0.0001,0.11749387963674962,0.07912109375,4670,-3.015499764084816,0.008755707,0.2
5651,469,19210240,3399,-0.01083912998859887,0.5307232141494751,-0.004799146205186844,0.0001,0.1038791055441834,0.07755126953125,4680,-3.03122401535511,0.009203681,0.2
5663,470,19251200,3399,-0.010351794167072513,0.5498547255992889,-0.025595933198928833,0.0001,0.09165876252111048,0.08017822265625,4690,-3.0301716521382334,0.008973244,0.2
5675,471,19292160,3399,-0.01048017210116086,0.47169625759124756,0.013260547071695328,0.0001,0.16030301060993224,0.0874609375,4700,-3.0398688530921936,0.009683002,0.2
5687,472,19333120,3399,-0.010984738112456397,0.6244350373744965,-0.007388215512037277,0.0001,0.10199666725471616,0.07892822265625,4710,-3.0209195986390114,0.009040195,0.2
5700,473,19374080,3398,-0.011386774782440625,0.5821833908557892,0.033314503729343414,0.0001,0.09210407302249222,0.07922119140625,4720,-3.022679078280926,0.009079767,0.2
5712,474,19415040,3398,-0.011498688992724056,0.44459688663482666,-0.010352723300457,0.0001,0.10294862191192805,0.07809326171875,4730,-3.0420907992124557,0.008745912,0.2
5724,475,19456000,3398,-0.010388899605168263,0.38786035776138306,-0.008491497486829758,0.0001,0.13372335903346538,0.0835546875,4740,-3.023096343576908,0.009428779,0.2
5736,476,19496960,3398,-0.01121569385722978,0.49809378385543823,-0.0022724494338035583,0.0001,0.09760298868641257,0.0808349609375,4750,-2.9983546414971354,0.008822754,0.2
5749,477,19537920,3398,-0.010790983971819514,0.4718259572982788,0.004640992730855942,0.0001,0.11888422371819615,0.07678466796875,4760,-3.020944469869137,0.008706434,0.2
5761,478,19578880,3398,-0.010843886363436467,0.4481809735298157,0.04399707913398743,0.0001,0.12747874275315552,0.0776611328125,4770,-3.019250163435936,0.008801204,0.2
5773,479,19619840,3398,-0.011328430763242067,0.5562723577022552,-0.031395308673381805,0.0001,0.08981479133246467,0.07580322265625,4780,-3.0142342314124106,0.008723795,0.2
5785,480,19660800,3398,-0.011153940079166204,0.5806654989719391,-0.013416703790426254,0.0001,0.12070657454896719,0.07790771484375,4790,-3.0097445076704026,0.008752819,0.2
5797,481,19701760,3398,-0.011059520073031308,0.4375380277633667,0.0156787671148777,0.0001,0.12695630510803313,0.08689208984375,4800,-3.0278964906930925,0.009303016,0.2
5809,482,19742720,3398,-0.010759551164373988,0.504804939031601,0.03304702788591385,0.0001,0.12210224326699973,0.0766943359375,4810,-3.0565675899386404,0.008866076,0.2
5821,483,19783680,3398,-0.011264230355300242,0.4848167896270752,-0.010300233960151672,0.0001,0.10585642560850829,0.08155517578125,4820,-3.040748413801193,0.008999413,0.2
5833,484,19824640,3398,-0.011618371549411676,0.5431074798107147,-0.014299079775810242,0.0001,0.08811128439148888,0.083095703125,4830,-3.0604543137550353,0.00914151,0.2
5846,485,19865600,3398,-0.01082070942808059,0.5238036811351776,-0.02035701833665371,0.0001,0.08195590395247564,0.08066650390625,4840,-2.999540400803089,0.009345057,0.2
5858,486,19906560,3398,-0.00991185537466663,0.4807250499725342,0.013585064560174942,0.0001,0.09315391931217164,0.07289794921875,4850,-3.0361805239319803,0.008596232,0.2
5870,487,19947520,3398,-0.01196047333345632,0.44850224256515503,-0.009455841034650803,0.0001,0.0979441155702807,0.08352294921875,4860,-3.0345773753523826,0.009091654,0.2
5882,488,19988480,3398,-0.010106978848780273,0.45938819646835327,0.005551811307668686,0.0001,0.11350593672599643,0.07808837890625,4870,-3.059347196817398,0.009028866,0.2
5894,489,20029440,3397,-0.011663256013016508,0.5478344559669495,-0.017556648701429367,0.0001,0.09119238712824881,0.0766259765625,4880,-3.044462670981884,0.008636132,0.2
5906,490,20070400,3397,-0.010441459412832046,0.5204811990261078,0.012513764202594757,0.0001,0.12312188170850277,0.075712890625,4890,-3.0132102599740027,0.008733575,0.2
5919,491,20111360,3397,-0.010064427368924954,0.5547626912593842,-0.009340453892946243,0.0001,0.10973511890042573,0.07685791015625,4900,-3.0436246538162233,0.008930912,0.2
5931,492,20152320,3397,-0.010779616410582093,0.536791980266571,0.004318717867136002,0.0001,0.11515230890829116,0.08039794921875,4910,-3.0273001438379286,0.00887346,0.2
5943,493,20193280,3397,-0.011298968334303936,0.5649750232696533,0.015963491052389145,0.0001,0.10713337810244411,0.08180419921875,4920,-3.0410150507092477,0.009280878,0.2
5955,494,20234240,3397,-0.010001312473032159,0.5284273028373718,-0.005882006138563156,0.0001,0.13735102012753486,0.06994384765625,4930,-3.0328996539115907,0.008575117,0.2
5967,495,20275200,3397,-0.011269940327620133,0.6269494891166687,-0.0006918869912624359,0.0001,0.10923593225423246,0.08147216796875,4940,-3.0489405164122583,0.009331975,0.2
5979,496,20316160,3397,-0.010979307319357758,0.6632521152496338,-0.02523905783891678,0.0001,0.10280162428040057,0.0767236328125,4950,-3.040726630091667,0.00873581,0.2
5991,497,20357120,3397,-0.010870589647529414,0.6247932016849518,0.09106646478176117,0.0001,0.12009920710232108,0.0825439453125,4960,-3.041280601024628,0.008885658,0.2
6003,498,20398080,3397,-0.010410752616298851,0.6775184571743011,0.0004253387451171875,0.0001,0.10085032327566296,0.07375244140625,4970,-3.0399575605988503,0.008580558,0.2
6015,499,20439040,3397,-0.011849064826601535,0.5524658858776093,0.0014248564839363098,0.0001,0.10685786852613091,0.0879736328125,4980,-3.036947727203369,0.0092720855,0.2
6027,500,20480000,3397,-0.010509595116018318,0.710812509059906,0.033009015023708344,0.0001,0.1050898873154074,0.07796875,4990,-3.0775360807776453,0.008910403,0.2
6039,501,20520960,3397,-0.011491704244690482,0.6331261992454529,0.002467874437570572,0.0001,0.12450975842773915,0.08369384765625,5000,-3.0548756256699563,0.009090476,0.2
6051,502,20561920,3397,-0.011277280315116513,0.5002855062484741,-0.0003350749611854553,0.0001,0.14110109691508113,0.0855517578125,5010,-3.053141795694828,0.009686901,0.2
6063,503,20602880,3397,-0.011080832374864258,0.5298367142677307,0.036768607795238495,0.0001,0.11264524378348142,0.085166015625,5020,-3.0517578333616258,0.009160036,0.2
6075,504,20643840,3397,-0.010588546547078295,0.5707859992980957,-0.022791963070631027,0.0001,0.12451740752905607,0.06802978515625,5030,-3.061390196681023,0.008486062,0.2
6087,505,20684800,3397,-0.011312575571937487,0.5435080826282501,0.0034840181469917297,0.0001,0.10027044581715018,0.08029541015625,5040,-3.037857033908367,0.008472537,0.2
6099,506,20725760,3397,-0.011797798954648896,0.508918046951294,-0.012986544519662857,0.0001,0.12510951823554933,0.087734375,5050,-3.039770837128162,0.009636221,0.2
6111,507,20766720,3397,-0.011768080034235026,0.5680616796016693,-0.011040057986974716,0.0001,0.09851177146658302,0.0760546875,5060,-3.039831512272358,0.008650492,0.2
6123,508,20807680,3397,-0.010772781553678215,0.5655703544616699,-0.021100826561450958,0.0001,0.0882430860819295,0.07999267578125,5070,-3.0434592565894127,0.009225026,0.2
6135,509,20848640,3397,-0.01080724808591185,0.5957075655460358,-0.016749419271945953,0.0001,0.06852049254113808,0.08016357421875,5080,-3.048141227066517,0.008749326,0.2
6147,510,20889600,3397,-0.009762356133578579,0.6715389788150787,-0.018897633999586105,0.0001,0.10552374241873622,0.0724853515625,5090,-3.021055833995342,0.008966093,0.2
6159,511,20930560,3397,-0.011510472826630576,0.5647977590560913,0.007885832339525223,0.0001,0.13182134606875479,0.08880615234375,5100,-3.0348305544257164,0.009600726,0.2
6171,512,20971520,3397,-0.009603748051958974,0.6444200873374939,-0.018185876309871674,0.0001,0.08322250619530677,0.07273681640625,5110,-3.0364944902062416,0.008538192,0.2
6183,513,21012480,3397,-0.010442058759945212,0.5447394251823425,0.019018687307834625,0.0001,0.12942240548320114,0.0813134765625,5120,-3.0410973438620568,0.008956616,0.2
6196,514,21053440,3397,-0.010562549341120758,0.5389406681060791,0.06842850148677826,0.0001,0.1616942676715553,0.08216796875,5130,-3.01689099997282,0.009408081,0.2
6208,515,21094400,3397,-0.010957505621772725,0.6287337839603424,-0.006094153970479965,0.0001,0.09421663282439113,0.07766357421875,5140,-3.0224096342921256,0.00946944,0.2
6220,516,21135360,3397,-0.011124760857783259,0.48762810230255127,0.010243214666843414,0.0001,0.10463742695515975,0.08010009765625,5150,-3.0631511625647545,0.00882332,0.2
6232,517,21176320,3397,-0.009594893713729107,0.5824114382266998,-0.013038955628871918,0.0001,0.11003969011362642,0.07231201171875,5160,-3.036048856377602,0.008583738,0.2
6245,518,21217280,3397,-0.010564511797711021,0.5520955324172974,0.010965079069137573,0.0001,0.12067417801357806,0.0796533203125,5170,-3.020060277581215,0.008787753,0.2
6257,519,21258240,3397,-0.010627166596241295,0.6375682950019836,0.004233464598655701,0.0001,0.09529467447893694,0.08196044921875,5180,-3.024276650249958,0.009279048,0.2
6269,520,21299200,3397,-0.010545886747568147,0.5019517838954926,0.0016277506947517395,0.0001,0.09647012151312083,0.07807373046875,5190,-3.044074152112007,0.008702676,0.2
6281,521,21340160,3397,-0.010682892788463506,0.4555858373641968,0.002099212259054184,0.0001,0.11178538471926004,0.07740234375,5200,-3.0464346653223036,0.0089314,0.2
6293,522,21381120,3397,-0.01109203954169061,0.5386340022087097,-0.024723945185542107,0.0001,0.10964613452088087,0.08014404296875,5210,-3.0610221856832505,0.009051644,0.2
6305,523,21422080,3397,-0.011093428830354241,0.522711992263794,-0.02819899655878544,0.0001,0.10122349309269339,0.08868896484375,5220,-3.0340266463160517,0.00956581,0.2
6317,524,21463040,3397,-0.009507153632293921,0.5289896726608276,-0.018860217183828354,0.0001,0.13232925700955092,0.07151123046875,5230,-3.0330699202418328,0.008165137,0.2
6329,525,21504000,3397,-0.008854668097337709,0.4858475923538208,-0.004742909222841263,0.0001,0.15704834214877336,0.07093505859375,5240,-3.0302904531359673,0.008880456,0.2
6341,526,21544960,3397,-0.0105818922520848,0.6077596247196198,0.02960263192653656,0.0001,0.10705413318239153,0.08093994140625,5250,-3.051187444329262,0.009419421,0.2
6353,527,21585920,3397,-0.010212053925497457,0.5217335522174835,0.0029623880982398987,0.0001,0.12132622962351888,0.08412353515625,5260,-3.053714358508587,0.009487969,0.2
6366,528,21626880,3397,-0.011407488999393535,0.4867934584617615,-0.025385379791259766,0.0001,0.09453556539025158,0.09044921875,5270,-3.041252960264683,0.009781125,0.2
6378,529,21667840,3396,-0.010973778830230003,0.6168590784072876,0.00011276081204414368,0.0001,0.0874166877148673,0.08189453125,5280,-3.016881295144558,0.009172607,0.2
6390,530,21708800,3397,-0.011760136887605768,0.533968448638916,0.013603374361991882,0.0001,0.09508394326083362,0.08504150390625,5290,-3.051644751727581,0.008927159,0.2
6402,531,21749760,3397,-0.01021286470015184,0.5517733693122864,-0.009868942201137543,0.0001,0.11672846722882241,0.07927490234375,5300,-3.048644817173481,0.008966049,0.2
6414,532,21790720,3396,-0.010854920907877385,0.5717257857322693,-0.02244037762284279,0.0001,0.07102660511154682,0.08003173828125,5310,-3.022904722392559,0.008906713,0.2
6427,533,21831680,3396,-0.011874689144751755,0.5657612979412079,-0.01822987198829651,0.0001,0.10702172250952571,0.089150390625,5320,-3.04977469176054,0.009596348,0.2
6439,534,21872640,3396,-0.009620207447587745,0.5772871971130371,0.0067764148116111755,0.0001,0.10542914748191834,0.069033203125,5330,-3.0253458818793297,0.00846965,0.2
6451,535,21913600,3396,-0.01018177986763476,0.6063275635242462,-0.0042695216834545135,0.0001,0.08614880352281035,0.0782568359375,5340,-3.046456991136074,0.0088596,0.2
6463,536,21954560,3396,-0.011449812946375459,0.5566537976264954,0.004216108471155167,0.0001,0.11357012485153974,0.09325927734375,5350,-3.043237304985523,0.010066372,0.2
6475,537,21995520,3396,-0.01003455072932411,0.5587975978851318,0.02387184649705887,0.0001,0.11075896081048996,0.0784033203125,5360,-3.053010031580925,0.008992043,0.2
6487,538,22036480,3396,-0.011462369143409888,0.4855612516403198,-0.011350877583026886,0.0001,0.11683241173159331,0.08556396484375,5370,-3.0315096479654313,0.009475283,0.2
6499,539,22077440,3396,-0.011311710227455479,0.5603444874286652,0.011949457228183746,0.0001,0.10183154477737844,0.08248291015625,5380,-3.028669385910034,0.008912312,0.2
6512,540,22118400,3396,-0.011538959345780314,0.5953924655914307,0.008255835622549057,0.0001,0.11257405546493829,0.07939697265625,5390,-3.0098172849416733,0.009148635,0.2
6524,541,22159360,3396,-0.011159348827204667,0.5631576180458069,-0.028219450265169144,0.0001,0.09877776068169623,0.0817138671875,5400,-3.040485645830631,0.008995606,0.2
6536,542,22200320,3396,-0.009852682263444877,0.5401260256767273,-0.025444572791457176,0.0001,0.08280703701078891,0.0748193359375,5410,-3.058119687139988,0.009124219,0.2
6548,543,22241280,3396,-0.01038976782510872,0.6246442496776581,-0.008032463490962982,0.0001,0.1072530616587028,0.08620849609375,5420,-3.0663516867160796,0.009298268,0.2
6559,544,22282240,3396,-0.010533188061381225,0.4787555932998657,-0.01857004500925541,0.0001,0.10650571679696441,0.07871337890625,5430,-3.0683959048986433,0.00875642,0.2
6571,545,22323200,3396,-0.01111134812628734,0.468106210231781,-0.004353679716587067,0.0001,0.1312249594880268,0.07900146484375,5440,-3.04829836755991,0.009198757,0.2
6583,546,22364160,3396,-0.010849880097084678,0.45361918210983276,-0.0003516748547554016,0.0001,0.1388895235117525,0.0763037109375,5450,-3.049262734353542,0.008695814,0.2
6595,547,22405120,3396,-0.010874202768245595,0.5089180767536163,-0.018500935286283493,0.0001,0.11746660066768527,0.076064453125,5460,-3.0636677873134612,0.008446105,0.2
6607,548,22446080,3396,-0.011376342751900666,0.48217982053756714,-0.01243402436375618,0.0001,0.1608769423700869,0.0842138671875,5470,-3.0402030763030052,0.0095187705,0.2
6620,549,22487040,3396,-0.011801899528727518,0.60459965467453,-0.011661248281598091,0.0001,0.09629449074156582,0.078251953125,5480,-3.051846319437027,0.008988341,0.2
6632,550,22528000,3396,-0.010985743448545691,0.6936500668525696,-0.019275639206171036,0.0001,0.06477905132109299,0.07634765625,5490,-3.018511527478695,0.008742653,0.2
6646,551,22568960,3395,-0.010766798804106657,0.6900907456874847,0.05038738623261452,0.0001,0.10808197197970003,0.078056640625,5500,-3.051935975551605,0.0093462635,0.2
6660,552,22609920,3394,-0.011497536953611416,0.5765732824802399,0.02817884460091591,0.0001,0.09442913479171694,0.08683349609375,5510,-3.0340361723303797,0.009181695,0.2
6673,553,22650880,3394,-0.01040861258879886,0.535749226808548,0.01226511225104332,0.0001,0.09717776921577752,0.07888671875,5520,-3.03654386729002,0.009131359,0.2
6687,554,22691840,3393,-0.010119347561703762,0.5526289641857147,-0.029548952355980873,0.0001,0.10448657462140545,0.07823974609375,5530,-3.0257100319862364,0.008932365,0.2
6700,555,22732800,3392,-0.010756364988919813,0.41791051626205444,0.03202005848288536,0.0001,0.15249871682841332,0.07831787109375,5540,-3.0282316082715988,0.008987172,0.2
6713,556,22773760,3392,-0.011395147479415755,0.6126640737056732,-0.011617537587881088,0.0001,0.09406585738062859,0.081669921875,5550,-3.0439374428987502,0.0091308,0.2
6725,557,22814720,3392,-0.010077856977586635,0.5157866477966309,-0.019575925543904305,0.0001,0.12861365722492338,0.08209716796875,5560,-3.05118434548378,0.009290363,0.2
6738,558,22855680,3391,-0.009199182281008689,0.584590345621109,0.002134069800376892,0.0001,0.11440996389836072,0.07250244140625,5570,-3.0472693729400633,0.008741371,0.2
6750,559,22896640,3391,-0.00988092612591572,0.5967000126838684,-0.016324013471603394,0.0001,0.12456646566744894,0.07038818359375,5580,-3.0548174342513086,0.008512221,0.2
6762,560,22937600,3391,-0.010903781794622773,0.5179075598716736,0.030839093029499054,0.0001,0.15604308157693594,0.07715087890625,5590,-3.020523984730244,0.008972614,0.2
6774,561,22978560,3391,-0.01203506167163141,0.6112867295742035,0.010378684848546982,0.0001,0.11257581405807286,0.0758251953125,5600,-3.0229259151220322,0.008909753,0.2
6787,562,23019520,3391,-0.010148441662749974,0.5406463444232941,0.0040211305022239685,0.0001,0.15259236651007085,0.0697412109375,5610,-3.0282471060752867,0.008375551,0.2
6799,563,23060480,3391,-0.010243261025170796,0.6306912899017334,0.016245156526565552,0.0001,0.10136292872019112,0.07462646484375,5620,-3.038746190965176,0.008955471,0.2
6811,564,23101440,3391,-0.01201374137934181,0.5684535503387451,0.00735793262720108,0.0001,0.14143447796814143,0.08617919921875,5630,-3.047972575724125,0.009370409,0.2
6823,565,23142400,3391,-0.010508879310946214,0.5432265400886536,0.012088440358638763,0.0001,0.1081691952003166,0.07083251953125,5640,-3.043008128106594,0.008140538,0.2
6835,566,23183360,3391,-0.010059984069885104,0.5041720271110535,0.0248875692486763,0.0001,0.1429237158736214,0.0817138671875,5650,-3.060299781560898,0.009486154,0.2
6847,567,23224320,3391,-0.010932207314981497,0.5880303382873535,-0.017382130026817322,0.0001,0.08948734136298299,0.07671630859375,5660,-3.0489591747522353,0.009003542,0.2
6860,568,23265280,3391,-0.011312489351548721,0.6062670052051544,0.023952879011631012,0.0001,0.12156967864837498,0.07822509765625,5670,-3.074092810153961,0.00879871,0.2
6872,569,23306240,3391,-0.010733543637907133,0.5457850396633148,-0.015263859182596207,0.0001,0.09559730568667874,0.08162841796875,5680,-3.0643023306131365,0.009057023,0.2
6884,570,23347200,3391,-0.010103277449379675,0.5999435484409332,0.011981766670942307,0.0001,0.0818790809228085,0.071083984375,5690,-3.0760505977272987,0.008581559,0.2
6897,571,23388160,3390,-0.009808879930642434,0.5861331820487976,0.008096504956483841,0.0001,0.1142021393822506,0.06825439453125,5700,-3.062693346142769,0.008229574,0.2
6909,572,23429120,3390,-0.010465411743498408,0.4480518698692322,-0.019956033676862717,0.0001,0.15429404559079557,0.0726123046875,5710,-3.0658923533558844,0.00858097,0.2
6922,573,23470080,3390,-0.011981577062688303,0.463448703289032,0.04191736876964569,0.0001,0.14313548733014614,0.08314697265625,5720,-3.051443587243557,0.009000033,0.2
